cost_type,age_band,month,medicare_cost
part_b_premium,85+,2152-01-01,3636.531508815751
part_b_premium,85+,2152-02-01,3643.7257737916393
part_b_premium,85+,2152-03-01,3650.934271408826
part_b_premium,85+,2152-04-01,3658.1570298241995
part_b_premium,85+,2152-05-01,3665.394077250343
part_b_premium,85+,2152-06-01,3672.6454419556553
part_b_premium,85+,2152-07-01,3679.9111522644666
part_b_premium,85+,2152-08-01,3687.191236557134
part_b_premium,85+,2152-09-01,3694.48572327016
part_b_premium,85+,2152-10-01,3701.7946408963126
part_b_premium,85+,2152-11-01,3709.11801798472
part_b_premium,85+,2152-12-01,3716.45588314099
part_b_premium,85+,2153-01-01,3723.8082650273286
part_b_premium,85+,2153-02-01,3731.1751923626384
part_b_premium,85+,2153-03-01,3738.556693922638
part_b_premium,85+,2153-04-01,3745.9527985399804
part_b_premium,85+,2153-05-01,3753.3635351043513
part_b_premium,85+,2153-06-01,3760.7889325625915
part_b_premium,85+,2153-07-01,3768.2290199188137
part_b_premium,85+,2153-08-01,3775.6838262345045
part_b_premium,85+,2153-09-01,3783.153380628644
part_b_premium,85+,2153-10-01,3790.637712277824
part_b_premium,85+,2153-11-01,3798.1368504163534
part_b_premium,85+,2153-12-01,3805.6508243363737
part_b_premium,85+,2154-01-01,3813.1796633879844
part_b_premium,85+,2154-02-01,3820.723396979342
part_b_premium,85+,2154-03-01,3828.282054576782
part_b_premium,85+,2154-04-01,3835.8556657049394
part_b_premium,85+,2154-05-01,3843.4442599468557
part_b_premium,85+,2154-06-01,3851.0478669440936
part_b_premium,85+,2154-07-01,3858.6665163968655
part_b_premium,85+,2154-08-01,3866.300238064133
part_b_premium,85+,2154-09-01,3873.9490617637316
part_b_premium,85+,2154-10-01,3881.613017372492
part_b_premium,85+,2154-11-01,3889.2921348263462
part_b_premium,85+,2154-12-01,3896.986444120447
part_b_premium,85+,2155-01-01,3904.6959753092965
part_b_premium,85+,2155-02-01,3912.4207585068466
part_b_premium,85+,2155-03-01,3920.1608238866243
part_b_premium,85+,2155-04-01,3927.916201681858
part_b_premium,85+,2155-05-01,3935.6869221855804
part_b_premium,85+,2155-06-01,3943.473015750752
part_b_premium,85+,2155-07-01,3951.2745127903904
part_b_premium,85+,2155-08-01,3959.0914437776723
part_b_premium,85+,2155-09-01,3966.923839246061
part_b_premium,85+,2155-10-01,3974.771729789432
part_b_premium,85+,2155-11-01,3982.635146062178
part_b_premium,85+,2155-12-01,3990.514118779338
part_b_premium,85+,2156-01-01,3998.4086787167194
part_b_premium,85+,2156-02-01,4006.318856711011
part_b_premium,85+,2156-03-01,4014.2446836599033
part_b_premium,85+,2156-04-01,4022.186190522223
part_b_premium,85+,2156-05-01,4030.1434083180347
part_b_premium,85+,2156-06-01,4038.11636812877
part_b_premium,85+,2156-07-01,4046.1051010973597
part_b_premium,85+,2156-08-01,4054.109638428337
part_b_premium,85+,2156-09-01,4062.1300113879665
part_b_premium,85+,2156-10-01,4070.1662513043784
part_b_premium,85+,2156-11-01,4078.2183895676712
part_b_premium,85+,2156-12-01,4086.2864576300417
part_b_premium,85+,2157-01-01,4094.3704870059205
part_b_premium,85+,2157-02-01,4102.470509272075
part_b_premium,85+,2157-03-01,4110.586556067741
part_b_premium,85+,2157-04-01,4118.718659094756
part_b_premium,85+,2157-05-01,4126.866850117667
part_b_premium,85+,2157-06-01,4135.031160963861
part_b_premium,85+,2157-07-01,4143.211623523696
part_b_premium,85+,2157-08-01,4151.408269750617
part_b_premium,85+,2157-09-01,4159.621131661277
part_b_premium,85+,2157-10-01,4167.850241335684
part_b_premium,85+,2157-11-01,4176.095630917295
part_b_premium,85+,2157-12-01,4184.357332613163
part_b_premium,85+,2158-01-01,4192.635378694064
part_b_premium,85+,2158-02-01,4200.929801494605
part_b_premium,85+,2158-03-01,4209.240633413367
part_b_premium,85+,2158-04-01,4217.567906913031
part_b_premium,85+,2158-05-01,4225.9116545204915
part_b_premium,85+,2158-06-01,4234.271908826993
part_b_premium,85+,2158-07-01,4242.648702488265
part_b_premium,85+,2158-08-01,4251.042068224631
part_b_premium,85+,2158-09-01,4259.452038821149
part_b_premium,85+,2158-10-01,4267.87864712774
part_b_premium,85+,2158-11-01,4276.3219260593105
part_b_premium,85+,2158-12-01,4284.781908595879
part_b_premium,85+,2159-01-01,4293.25862778272
part_b_premium,85+,2159-02-01,4301.752116730476
part_b_premium,85+,2159-03-01,4310.262408615288
part_b_premium,85+,2159-04-01,4318.7895366789435
part_b_premium,85+,2159-05-01,4327.333534228983
part_b_premium,85+,2159-06-01,4335.894434638841
part_b_premium,85+,2159-07-01,4344.472271347984
part_b_premium,85+,2159-08-01,4353.067077862022
part_b_premium,85+,2159-09-01,4361.678887752856
part_b_premium,85+,2159-10-01,4370.307734658806
part_b_premium,85+,2159-11-01,4378.953652284734
part_b_premium,85+,2159-12-01,4387.61667440218
part_b_premium,85+,2160-01-01,4396.296834849506
part_b_premium,85+,2160-02-01,4404.994167532007
part_b_premium,85+,2160-03-01,4413.708706422055
part_b_premium,85+,2160-04-01,4422.440485559238
part_b_premium,85+,2160-05-01,4431.189539050479
part_b_premium,85+,2160-06-01,4439.955901070173
part_b_premium,85+,2160-07-01,4448.739605860335
part_b_premium,85+,2160-08-01,4457.540687730711
part_b_premium,85+,2160-09-01,4466.359181058925
part_b_premium,85+,2160-10-01,4475.1951202906175
part_b_premium,85+,2160-11-01,4484.0485399395675
part_b_premium,85+,2160-12-01,4492.919474587833
part_b_premium,85+,2161-01-01,4501.807958885894
part_b_premium,85+,2161-02-01,4510.714027552775
part_b_premium,85+,2161-03-01,4519.637715376184
part_b_premium,85+,2161-04-01,4528.57905721266
part_b_premium,85+,2161-05-01,4537.53808798769
part_b_premium,85+,2161-06-01,4546.514842695858
part_b_premium,85+,2161-07-01,4555.509356400983
part_b_premium,85+,2161-08-01,4564.521664236248
part_b_premium,85+,2161-09-01,4573.551801404339
part_b_premium,85+,2161-10-01,4582.599803177593
part_b_premium,85+,2161-11-01,4591.665704898117
part_b_premium,85+,2161-12-01,4600.749541977941
part_b_premium,85+,2162-01-01,4609.851349899156
part_b_premium,85+,2162-02-01,4618.971164214042
part_b_premium,85+,2162-03-01,4628.109020545213
part_b_premium,85+,2162-04-01,4637.264954585764
part_b_premium,85+,2162-05-01,4646.439002099395
part_b_premium,85+,2162-06-01,4655.631198920559
part_b_premium,85+,2162-07-01,4664.841580954608
part_b_premium,85+,2162-08-01,4674.070184177919
part_b_premium,85+,2162-09-01,4683.317044638044
part_b_premium,85+,2162-10-01,4692.582198453854
part_b_premium,85+,2162-11-01,4701.865681815671
part_b_premium,85+,2162-12-01,4711.167530985411
part_b_premium,85+,2163-01-01,4720.4877822967355
part_b_premium,85+,2163-02-01,4729.8264721551795
part_b_premium,85+,2163-03-01,4739.183637038298
part_b_premium,85+,2163-04-01,4748.559313495823
part_b_premium,85+,2163-05-01,4757.953538149781
part_b_premium,85+,2163-06-01,4767.366347694651
part_b_premium,85+,2163-07-01,4776.797778897518
part_b_premium,85+,2163-08-01,4786.24786859819
part_b_premium,85+,2163-09-01,4795.716653709356
part_b_premium,85+,2163-10-01,4805.204171216747
part_b_premium,85+,2163-11-01,4814.710458179248
part_b_premium,85+,2163-12-01,4824.235551729061
part_b_premium,85+,2164-01-01,4833.779489071858
part_b_premium,85+,2164-02-01,4843.342307486903
part_b_premium,85+,2164-03-01,4852.924044327217
part_b_premium,85+,2164-04-01,4862.524737019722
part_b_premium,85+,2164-05-01,4872.144423065375
part_b_premium,85+,2164-06-01,4881.783140039323
part_b_premium,85+,2164-07-01,4891.440925591058
part_b_premium,85+,2164-08-01,4901.117817444546
part_b_premium,85+,2164-09-01,4910.813853398381
part_b_premium,85+,2164-10-01,4920.529071325949
part_b_premium,85+,2164-11-01,4930.26350917555
part_b_premium,85+,2164-12-01,4940.017204970559
part_b_premium,85+,2165-01-01,4949.790196809582
part_b_premium,85+,2165-02-01,4959.58252286659
part_b_premium,85+,2165-03-01,4969.3942213910705
part_b_premium,85+,2165-04-01,4979.2253307081955
part_b_premium,85+,2165-05-01,4989.075889218945
part_b_premium,85+,2165-06-01,4998.945935400267
part_b_premium,85+,2165-07-01,5008.835507805244
part_b_premium,85+,2165-08-01,5018.744645063214
part_b_premium,85+,2165-09-01,5028.6733858799425
part_b_premium,85+,2165-10-01,5038.6217690377725
part_b_premium,85+,2165-11-01,5048.589833395764
part_b_premium,85+,2165-12-01,5058.577617889852
part_b_premium,85+,2166-01-01,5068.585161533012
part_b_premium,85+,2166-02-01,5078.612503415387
part_b_premium,85+,2166-03-01,5088.659682704457
part_b_premium,85+,2166-04-01,5098.726738645192
part_b_premium,85+,2166-05-01,5108.8137105602
part_b_premium,85+,2166-06-01,5118.920637849874
part_b_premium,85+,2166-07-01,5129.047559992569
part_b_premium,85+,2166-08-01,5139.194516544732
part_b_premium,85+,2166-09-01,5149.361547141061
part_b_premium,85+,2166-10-01,5159.548691494679
part_b_premium,85+,2166-11-01,5169.755989397262
part_b_premium,85+,2166-12-01,5179.983480719209
part_b_premium,85+,2167-01-01,5190.231205409805
part_b_premium,85+,2167-02-01,5200.499203497357
part_b_premium,85+,2167-03-01,5210.787515089363
part_b_premium,85+,2167-04-01,5221.096180372677
part_b_premium,85+,2167-05-01,5231.425239613644
part_b_premium,85+,2167-06-01,5241.774733158271
part_b_premium,85+,2167-07-01,5252.144701432391
part_b_premium,85+,2167-08-01,5262.535184941806
part_b_premium,85+,2167-09-01,5272.946224272447
part_b_premium,85+,2167-10-01,5283.377860090552
part_b_premium,85+,2167-11-01,5293.8301331427965
part_b_premium,85+,2167-12-01,5304.30308425647
part_b_premium,85+,2168-01-01,5314.79675433964
part_b_premium,85+,2168-02-01,5325.311184381294
part_b_premium,85+,2168-03-01,5335.846415451509
part_b_premium,85+,2168-04-01,5346.402488701622
part_b_premium,85+,2168-05-01,5356.979445364372
part_b_premium,85+,2168-06-01,5367.57732675407
part_b_premium,85+,2168-07-01,5378.196174266769
part_b_premium,85+,2168-08-01,5388.836029380409
part_b_premium,85+,2168-09-01,5399.496933654986
part_b_premium,85+,2168-10-01,5410.178928732725
part_b_premium,85+,2168-11-01,5420.882056338223
part_b_premium,85+,2168-12-01,5431.6063582786255
part_b_premium,85+,2169-01-01,5442.351876443791
part_b_premium,85+,2169-02-01,5453.1186528064445
part_b_premium,85+,2169-03-01,5463.906729422345
part_b_premium,85+,2169-04-01,5474.716148430461
part_b_premium,85+,2169-05-01,5485.546952053117
part_b_premium,85+,2169-06-01,5496.3991825961675
part_b_premium,85+,2169-07-01,5507.272882449171
part_b_premium,85+,2169-08-01,5518.168094085539
part_b_premium,85+,2169-09-01,5529.084860062706
part_b_premium,85+,2169-10-01,5540.02322302231
part_b_premium,85+,2169-11-01,5550.983225690341
part_b_premium,85+,2169-12-01,5561.964910877313
part_b_premium,85+,2170-01-01,5572.968321478443
part_b_premium,85+,2170-02-01,5583.9935004738
part_b_premium,85+,2170-03-01,5595.040490928481
part_b_premium,85+,2170-04-01,5606.109335992792
part_b_premium,85+,2170-05-01,5617.200078902391
part_b_premium,85+,2170-06-01,5628.312762978475
part_b_premium,85+,2170-07-01,5639.447431627952
part_b_premium,85+,2170-08-01,5650.604128343592
part_b_premium,85+,2170-09-01,5661.7828967042105
part_b_premium,85+,2170-10-01,5672.983780374846
part_b_premium,85+,2170-11-01,5684.20682310691
part_b_premium,85+,2170-12-01,5695.452068738368
part_b_premium,85+,2171-01-01,5706.719561193925
part_b_premium,85+,2171-02-01,5718.009344485171
part_b_premium,85+,2171-03-01,5729.3214627107645
part_b_premium,85+,2171-04-01,5740.655960056619
part_b_premium,85+,2171-05-01,5752.012880796049
part_b_premium,85+,2171-06-01,5763.39226928996
part_b_premium,85+,2171-07-01,5774.7941699870225
part_b_premium,85+,2171-08-01,5786.218627423838
part_b_premium,85+,2171-09-01,5797.665686225111
part_b_premium,85+,2171-10-01,5809.135391103842
part_b_premium,85+,2171-11-01,5820.627786861475
part_b_premium,85+,2171-12-01,5832.142918388089
part_b_premium,85+,2172-01-01,5843.680830662579
part_b_premium,85+,2172-02-01,5855.2415687528155
part_b_premium,85+,2172-03-01,5866.825177815823
part_b_premium,85+,2172-04-01,5878.431703097978
part_b_premium,85+,2172-05-01,5890.061189935154
part_b_premium,85+,2172-06-01,5901.713683752919
part_b_premium,85+,2172-07-01,5913.389230066711
part_b_premium,85+,2172-08-01,5925.087874482011
part_b_premium,85+,2172-09-01,5936.809662694515
part_b_premium,85+,2172-10-01,5948.554640490334
part_b_premium,85+,2172-11-01,5960.322853746152
part_b_premium,85+,2172-12-01,5972.114348429403
part_b_premium,85+,2173-01-01,5983.9291705984815
part_b_premium,85+,2173-02-01,5995.7673664028825
part_b_premium,85+,2173-03-01,6007.628982083403
part_b_premium,85+,2173-04-01,6019.5140639723295
part_b_premium,85+,2173-05-01,6031.4226584936
part_b_premium,85+,2173-06-01,6043.354812162988
part_b_premium,85+,2173-07-01,6055.310571588313
part_b_premium,85+,2173-08-01,6067.289983469578
part_b_premium,85+,2173-09-01,6079.293094599183
part_b_premium,85+,2173-10-01,6091.319951862103
part_b_premium,85+,2173-11-01,6103.370602236058
part_b_premium,85+,2173-12-01,6115.445092791709
part_b_premium,85+,2174-01-01,6127.543470692845
part_b_premium,85+,2174-02-01,6139.665783196552
part_b_premium,85+,2174-03-01,6151.812077653404
part_b_premium,85+,2174-04-01,6163.982401507666
part_b_premium,85+,2174-05-01,6176.176802297446
part_b_premium,85+,2174-06-01,6188.3953276549
part_b_premium,85+,2174-07-01,6200.638025306433
part_b_premium,85+,2174-08-01,6212.904943072849
part_b_premium,85+,2174-09-01,6225.196128869564
part_b_premium,85+,2174-10-01,6237.511630706793
part_b_premium,85+,2174-11-01,6249.851496689724
part_b_premium,85+,2174-12-01,6262.21577501871
part_d_premium,65-84,2024-02-01,48.126160174021656
part_d_premium,65-84,2024-03-01,48.252651939491415
part_d_premium,65-84,2024-04-01,48.37947616794334
part_d_premium,65-84,2024-05-01,48.50663373320218
part_d_premium,65-84,2024-06-01,48.634125511389385
part_d_premium,65-84,2024-07-01,48.76195238092913
part_d_premium,65-84,2024-08-01,48.890115222554414
part_d_premium,65-84,2024-09-01,49.01861491931309
part_d_premium,65-84,2024-10-01,49.14745235657394
part_d_premium,65-84,2024-11-01,49.27662842203283
part_d_premium,65-84,2024-12-01,49.406144005718744
part_d_premium,65-84,2025-01-01,49.536
part_d_premium,65-84,2025-02-01,49.66619729959035
part_d_premium,65-84,2025-03-01,49.79673680155515
part_d_premium,65-84,2025-04-01,49.92761940531753
part_d_premium,65-84,2025-05-01,50.05884601266466
part_d_premium,65-84,2025-06-01,50.190417527753844
part_d_premium,65-84,2025-07-01,50.32233485711887
part_d_premium,65-84,2025-08-01,50.454598909676164
part_d_premium,65-84,2025-09-01,50.58721059673111
part_d_premium,65-84,2025-10-01,50.72017083198431
part_d_premium,65-84,2025-11-01,50.85348053153788
part_d_premium,65-84,2025-12-01,50.987140613901744
part_d_premium,65-84,2026-01-01,51.121151999999995
part_d_premium,65-84,2026-02-01,51.255515613177245
part_d_premium,65-84,2026-03-01,51.39023237920491
part_d_premium,65-84,2026-04-01,51.5253032262877
part_d_premium,65-84,2026-05-01,51.660729085069924
part_d_premium,65-84,2026-06-01,51.79651088864196
part_d_premium,65-84,2026-07-01,51.93264957254667
part_d_premium,65-84,2026-08-01,52.0691460747858
part_d_premium,65-84,2026-09-01,52.2060013358265
part_d_premium,65-84,2026-10-01,52.3432162986078
part_d_premium,65-84,2026-11-01,52.48079190854709
part_d_premium,65-84,2026-12-01,52.6187291135466
part_d_premium,65-84,2027-01-01,52.757028864000006
part_d_premium,65-84,2027-02-01,52.89569211279891
part_d_premium,65-84,2027-03-01,53.034719815339464
part_d_premium,65-84,2027-04-01,53.17411292952891
part_d_premium,65-84,2027-05-01,53.31387241579216
part_d_premium,65-84,2027-06-01,53.45399923707851
part_d_premium,65-84,2027-07-01,53.59449435886816
part_d_premium,65-84,2027-08-01,53.73535874917894
part_d_premium,65-84,2027-09-01,53.87659337857295
part_d_premium,65-84,2027-10-01,54.018199220163254
part_d_premium,65-84,2027-11-01,54.160177249620595
part_d_premium,65-84,2027-12-01,54.30252844518009
part_d_premium,65-84,2028-01-01,54.44525378764801
part_d_premium,65-84,2028-02-01,54.58835426040848
part_d_premium,65-84,2028-03-01,54.73183084943033
part_d_premium,65-84,2028-04-01,54.875684543273834
part_d_premium,65-84,2028-05-01,55.01991633309751
part_d_premium,65-84,2028-06-01,55.16452721266503
part_d_premium,65-84,2028-07-01,55.30951817835195
part_d_premium,65-84,2028-08-01,55.454890229152674
part_d_premium,65-84,2028-09-01,55.60064436668729
part_d_premium,65-84,2028-10-01,55.74678159520848
part_d_premium,65-84,2028-11-01,55.89330292160846
part_d_premium,65-84,2028-12-01,56.04020935542586
part_d_premium,65-84,2029-01-01,56.18750190885275
part_d_premium,65-84,2029-02-01,56.335181596741556
part_d_premium,65-84,2029-03-01,56.48324943661211
part_d_premium,65-84,2029-04-01,56.6317064486586
part_d_premium,65-84,2029-05-01,56.78055365575664
part_d_premium,65-84,2029-06-01,56.92979208347031
part_d_premium,65-84,2029-07-01,57.0794227600592
part_d_premium,65-84,2029-08-01,57.229446716485555
part_d_premium,65-84,2029-09-01,57.37986498642129
part_d_premium,65-84,2029-10-01,57.53067860625515
part_d_premium,65-84,2029-11-01,57.68188861509992
part_d_premium,65-84,2029-12-01,57.83349605479948
part_d_premium,65-84,2030-01-01,57.98550196993604
part_d_premium,65-84,2030-02-01,58.13790740783729
part_d_premium,65-84,2030-03-01,58.29071341858369
part_d_premium,65-84,2030-04-01,58.44392105501568
part_d_premium,65-84,2030-05-01,58.597531372740846
part_d_premium,65-84,2030-06-01,58.75154543014136
part_d_premium,65-84,2030-07-01,58.90596428838111
part_d_premium,65-84,2030-08-01,59.06078901141309
part_d_premium,65-84,2030-09-01,59.21602066598677
part_d_premium,65-84,2030-10-01,59.37166032165533
part_d_premium,65-84,2030-11-01,59.52770905078313
part_d_premium,65-84,2030-12-01,59.68416792855308
part_d_premium,65-84,2031-01-01,59.841038032973984
part_d_premium,65-84,2031-02-01,59.99832044488808
part_d_premium,65-84,2031-03-01,60.15601624797837
part_d_premium,65-84,2031-04-01,60.31412652877617
part_d_premium,65-84,2031-05-01,60.47265237666856
part_d_premium,65-84,2031-06-01,60.63159488390588
part_d_premium,65-84,2031-07-01,60.7909551456093
part_d_premium,65-84,2031-08-01,60.95073425977832
part_d_premium,65-84,2031-09-01,61.11093332729834
part_d_premium,65-84,2031-10-01,61.2715534519483
part_d_premium,65-84,2031-11-01,61.432595740408196
part_d_premium,65-84,2031-12-01,61.594061302266766
part_d_premium,65-84,2032-01-01,61.755951250029156
part_d_premium,65-84,2032-02-01,61.9182666991245
part_d_premium,65-84,2032-03-01,62.08100876791369
part_d_premium,65-84,2032-04-01,62.244178577697014
part_d_premium,65-84,2032-05-01,62.40777725272196
part_d_premium,65-84,2032-06-01,62.57180592019088
part_d_premium,65-84,2032-07-01,62.7362657102688
part_d_premium,65-84,2032-08-01,62.90115775609122
part_d_premium,65-84,2032-09-01,63.06648319377189
part_d_premium,65-84,2032-10-01,63.23224316241064
part_d_premium,65-84,2032-11-01,63.398438804101254
part_d_premium,65-84,2032-12-01,63.565071263939316
part_d_premium,65-84,2033-01-01,63.73214169003009
part_d_premium,65-84,2033-02-01,63.899651233496485
part_d_premium,65-84,2033-03-01,64.06760104848692
part_d_premium,65-84,2033-04-01,64.23599229218331
part_d_premium,65-84,2033-05-01,64.40482612480906
part_d_premium,65-84,2033-06-01,64.57410370963697
part_d_premium,65-84,2033-07-01,64.7438262129974
part_d_premium,65-84,2033-08-01,64.91399480428615
part_d_premium,65-84,2033-09-01,65.0846106559726
part_d_premium,65-84,2033-10-01,65.25567494360779
part_d_premium,65-84,2033-11-01,65.4271888458325
part_d_premium,65-84,2033-12-01,65.59915354438536
part_d_premium,65-84,2034-01-01,65.77157022411106
part_d_premium,65-84,2034-02-01,65.94444007296838
part_d_premium,65-84,2034-03-01,66.11776428203851
part_d_premium,65-84,2034-04-01,66.29154404553319
part_d_premium,65-84,2034-05-01,66.46578056080295
part_d_premium,65-84,2034-06-01,66.64047502834536
part_d_premium,65-84,2034-07-01,66.81562865181333
part_d_premium,65-84,2034-08-01,66.99124263802331
part_d_premium,65-84,2034-09-01,67.16731819696372
part_d_premium,65-84,2034-10-01,67.34385654180323
part_d_premium,65-84,2034-11-01,67.52085888889914
part_d_premium,65-84,2034-12-01,67.6983264578057
part_d_premium,65-84,2035-01-01,67.87626047128262
part_d_premium,65-84,2035-02-01,68.05466215530338
part_d_premium,65-84,2035-03-01,68.23353273906375
part_d_premium,65-84,2035-04-01,68.41287345499025
part_d_premium,65-84,2035-05-01,68.59268553874865
part_d_premium,65-84,2035-06-01,68.77297022925242
part_d_premium,65-84,2035-07-01,68.95372876867135
part_d_premium,65-84,2035-08-01,69.13496240244007
part_d_premium,65-84,2035-09-01,69.31667237926656
part_d_premium,65-84,2035-10-01,69.49885995114094
part_d_premium,65-84,2035-11-01,69.68152637334391
part_d_premium,65-84,2035-12-01,69.86467290445549
part_d_premium,65-84,2036-01-01,70.04830080636366
part_d_premium,65-84,2036-02-01,70.23241134427307
part_d_premium,65-84,2036-03-01,70.41700578671379
part_d_premium,65-84,2036-04-01,70.60208540554994
part_d_premium,65-84,2036-05-01,70.78765147598861
part_d_premium,65-84,2036-06-01,70.9737052765885
part_d_premium,65-84,2036-07-01,71.16024808926883
part_d_premium,65-84,2036-08-01,71.34728119931813
part_d_premium,65-84,2036-09-01,71.53480589540308
part_d_premium,65-84,2036-10-01,71.72282346957746
part_d_premium,65-84,2036-11-01,71.91133521729093
part_d_premium,65-84,2036-12-01,72.10034243739807
part_d_premium,65-84,2037-01-01,72.28984643216731
part_d_premium,65-84,2037-02-01,72.47984850728982
part_d_premium,65-84,2037-03-01,72.67034997188863
part_d_premium,65-84,2037-04-01,72.86135213852754
part_d_premium,65-84,2037-05-01,73.05285632322024
part_d_premium,65-84,2037-06-01,73.24486384543934
part_d_premium,65-84,2037-07-01,73.43737602812544
part_d_premium,65-84,2037-08-01,73.63039419769632
part_d_premium,65-84,2037-09-01,73.823919684056
part_d_premium,65-84,2037-10-01,74.01795382060394
part_d_premium,65-84,2037-11-01,74.21249794424423
part_d_premium,65-84,2037-12-01,74.40755339539481
part_d_premium,65-84,2038-01-01,74.60312151799666
part_d_premium,65-84,2038-02-01,74.79920365952309
part_d_premium,65-84,2038-03-01,74.99580117098907
part_d_premium,65-84,2038-04-01,75.19291540696042
part_d_premium,65-84,2038-05-01,75.3905477255633
part_d_premium,65-84,2038-06-01,75.58869948849339
part_d_premium,65-84,2038-07-01,75.78737206102545
part_d_premium,65-84,2038-08-01,75.9865668120226
part_d_premium,65-84,2038-09-01,76.18628511394579
part_d_premium,65-84,2038-10-01,76.38652834286326
part_d_premium,65-84,2038-11-01,76.58729787846005
part_d_premium,65-84,2038-12-01,76.78859510404743
part_d_premium,65-84,2039-01-01,76.99042140657255
part_d_premium,65-84,2039-02-01,77.19277817662783
part_d_premium,65-84,2039-03-01,77.3956668084607
part_d_premium,65-84,2039-04-01,77.59908869998317
part_d_premium,65-84,2039-05-01,77.80304525278132
part_d_premium,65-84,2039-06-01,78.00753787212518
part_d_premium,65-84,2039-07-01,78.21256796697827
part_d_premium,65-84,2039-08-01,78.41813695000734
part_d_premium,65-84,2039-09-01,78.62424623759205
part_d_premium,65-84,2039-10-01,78.83089724983489
part_d_premium,65-84,2039-11-01,79.03809141057077
part_d_premium,65-84,2039-12-01,79.24583014737696
part_d_premium,65-84,2040-01-01,79.45411489158286
part_d_premium,65-84,2040-02-01,79.66294707827993
part_d_premium,65-84,2040-03-01,79.87232814633147
part_d_premium,65-84,2040-04-01,80.08225953838263
part_d_premium,65-84,2040-05-01,80.29274270087032
part_d_premium,65-84,2040-06-01,80.5037790840332
part_d_premium,65-84,2040-07-01,80.71537014192158
part_d_premium,65-84,2040-08-01,80.92751733240756
part_d_premium,65-84,2040-09-01,81.14022211719501
part_d_premium,65-84,2040-10-01,81.3534859618296
part_d_premium,65-84,2040-11-01,81.56731033570904
part_d_premium,65-84,2040-12-01,81.78169671209302
part_d_premium,65-84,2041-01-01,81.99664656811353
part_d_premium,65-84,2041-02-01,82.21216138478488
part_d_premium,65-84,2041-03-01,82.42824264701407
part_d_premium,65-84,2041-04-01,82.64489184361088
part_d_premium,65-84,2041-05-01,82.86211046729818
part_d_premium,65-84,2041-06-01,83.07990001472226
part_d_premium,65-84,2041-07-01,83.29826198646307
part_d_premium,65-84,2041-08-01,83.5171978870446
part_d_premium,65-84,2041-09-01,83.73670922494526
part_d_premium,65-84,2041-10-01,83.95679751260815
part_d_premium,65-84,2041-11-01,84.17746426645172
part_d_premium,65-84,2041-12-01,84.39871100688
part_d_premium,65-84,2042-01-01,84.62053925829315
part_d_premium,65-84,2042-02-01,84.84295054909799
part_d_premium,65-84,2042-03-01,85.06594641171853
part_d_premium,65-84,2042-04-01,85.28952838260642
part_d_premium,65-84,2042-05-01,85.51369800225173
part_d_premium,65-84,2042-06-01,85.73845681519337
part_d_premium,65-84,2042-07-01,85.9638063700299
part_d_premium,65-84,2042-08-01,86.18974821943004
part_d_premium,65-84,2042-09-01,86.4162839201435
part_d_premium,65-84,2042-10-01,86.64341503301162
part_d_premium,65-84,2042-11-01,86.87114312297818
part_d_premium,65-84,2042-12-01,87.09946975910017
part_d_premium,65-84,2043-01-01,87.32839651455855
part_d_premium,65-84,2043-02-01,87.55792496666915
part_d_premium,65-84,2043-03-01,87.78805669689352
part_d_premium,65-84,2043-04-01,88.01879329084983
part_d_premium,65-84,2043-05-01,88.25013633832378
part_d_premium,65-84,2043-06-01,88.48208743327957
part_d_premium,65-84,2043-07-01,88.71464817387086
part_d_premium,65-84,2043-08-01,88.9478201624518
part_d_premium,65-84,2043-09-01,89.1816050055881
part_d_premium,65-84,2043-10-01,89.41600431406799
part_d_premium,65-84,2043-11-01,89.65101970291349
part_d_premium,65-84,2043-12-01,89.88665279139138
part_d_premium,65-84,2044-01-01,90.12290520302442
part_d_premium,65-84,2044-02-01,90.35977856560257
part_d_premium,65-84,2044-03-01,90.59727451119412
part_d_premium,65-84,2044-04-01,90.83539467615704
part_d_premium,65-84,2044-05-01,91.07414070115014
part_d_premium,65-84,2044-06-01,91.31351423114452
part_d_premium,65-84,2044-07-01,91.55351691543473
part_d_premium,65-84,2044-08-01,91.79415040765025
part_d_premium,65-84,2044-09-01,92.0354163657669
part_d_premium,65-84,2044-10-01,92.27731645211817
part_d_premium,65-84,2044-11-01,92.51985233340672
part_d_premium,65-84,2044-12-01,92.76302568071591
part_d_premium,65-84,2045-01-01,93.0068381695212
part_d_premium,65-84,2045-02-01,93.25129147970185
part_d_premium,65-84,2045-03-01,93.49638729555232
part_d_premium,65-84,2045-04-01,93.74212730579406
part_d_premium,65-84,2045-05-01,93.98851320358695
part_d_premium,65-84,2045-06-01,94.23554668654116
part_d_premium,65-84,2045-07-01,94.48322945672864
part_d_premium,65-84,2045-08-01,94.73156322069507
part_d_premium,65-84,2045-09-01,94.98054968947146
part_d_premium,65-84,2045-10-01,95.23019057858596
part_d_premium,65-84,2045-11-01,95.48048760807575
part_d_premium,65-84,2045-12-01,95.73144250249882
part_d_premium,65-84,2046-01-01,95.98305699094588
part_d_premium,65-84,2046-02-01,96.23533280705229
part_d_premium,65-84,2046-03-01,96.48827168900999
part_d_premium,65-84,2046-04-01,96.74187537957947
part_d_premium,65-84,2046-05-01,96.99614562610174
part_d_premium,65-84,2046-06-01,97.25108418051046
part_d_premium,65-84,2046-07-01,97.50669279934397
