age_yrs,age_mos,account_0,account_1,account_2,account_3,account_4,account_5,account_6,account_7,account_8,account_9,account_10,account_11,account_12,account_13,account_14,account_15,account_16,account_17,account_18,account_19,account_20,account_21,account_22,account_23,account_24,account_25,account_26,account_27,account_28,account_29,account_30,account_31,account_32,account_33,account_34,account_35,account_36,account_37,account_38,account_39,account_40,account_41,account_42,account_43,account_44,account_45,account_46,account_47,account_48,account_49,account_50,account_51,account_52,account_53,account_54,account_55,account_56,account_57,account_58,account_59,account_60,account_61,account_62,account_63,account_64,account_65,account_66,account_67,account_68,account_69,account_70,account_71,account_72,account_73,account_74,account_75,account_76,account_77,account_78,account_79,account_80,account_81,account_82,account_83,account_84,account_85,account_86,account_87,account_88,account_89,account_90,account_91,account_92,account_93,account_94,account_95,account_96,account_97,account_98,account_99,account_100,avg,account_type
63,0,2007985.108888,1774607.7,1810121.03,1983068.09,2030570.44,2212060.24,2033002.22,1987714.88,1931655.01,1836335.31,2066277.45,1824910.25,1676239.38,1947721.79,1780118.38,1758018.03,2229503.35,1801329.97,2024887.5,1847131.4,2035858.75,2042796.75,1834091.16,2056220.33,2001832.67,1851549.61,1986351.22,1989530.28,2119167.0,2096110.2,1956675.08,2056549.5,1986381.65,2390011.75,1869356.44,2023863.31,2053846.54,1743490.59,1954361.15,1843167.79,1943958.0,2050112.4,2121271.34,1715630.03,2053649.24,1919014.78,2057284.29,1827585.2,2013731.92,1727718.05,1912082.4,2179136.24,2092635.75,1809368.3,1985806.91,2011656.18,2078833.59,2040841.07,1937161.3,1989272.45,1873981.86,1892795.91,2150030.91,1965237.57,2011515.03,1618230.49,2034620.12,1981289.56,2060507.71,2003799.19,2077134.11,1900079.76,1976132.42,1796686.93,2242612.47,1727892.76,2182301.3,1985519.18,2127065.28,1684722.9,1795072.06,1838342.98,2010016.83,1864413.13,1759863.25,1796338.87,1964127.03,2001553.69,2073034.63,1809604.2,1972325.68,1838384.76,1964443.76,1951533.54,2025873.52,2016159.32,2054963.6,1947956.83,1736272.89,1913424.89,1900711.52,1954928.6255335445,retirement
63,0,2302628.303336,2060051.71,2199762.32,2214271.77,2510204.88,2634645.47,2369820.7199999997,2268445.76,2219939.81,2252485.27,2259192.14,2217436.13,2083775.2599999998,2289117.61,2096611.16,2057485.08,2580107.62,2013115.56,2223618.13,2150610.25,2266405.24,2314082.33,2089821.76,2507182.04,2280369.28,2167653.69,2309952.4699999997,2259149.93,2376515.26,2347530.59,2213738.15,2320826.07,2303970.21,2645307.29,2127408.44,2418634.95,2329458.1,1983522.32,2270791.73,2124365.19,2166299.66,2401575.1999999997,2447073.17,1942021.45,2371348.65,2196103.98,2337947.5300000003,2163882.35,2216705.6,2008240.58,2163862.98,2422014.2800000003,2394588.21,2142950.67,2378149.76,2279283.14,2316516.2800000003,2358498.61,2270472.95,2366733.42,2092457.4500000002,2238903.84,2668196.58,2283690.5300000003,2379577.69,1858936.43,2273465.6100000003,2248362.15,2431606.85,2220078.4299999997,2475974.3600000003,2164127.42,2276951.7399999998,2155116.83,2507134.8600000003,2027950.9,2575499.32,2235489.96,2388368.04,1928850.66,2020231.6400000001,2124298.36,2221758.5,2229132.15,2058619.05,2054817.54,2262483.15,2247854.77,2333508.63,2034304.05,2364775.52,2113806.91,2321833.43,2306527.3,2281278.0300000003,2314194.67,2318240.5100000002,2239722.83,2010533.0999999999,2156301.63,2304748.81,2254989.9870627327,total
64,0,262920.908514,245804.13,365713.45,202266.66,458522.73,393575.96,307561.94,250086.27,254963.49,386878.36,164127.68,362515.28,384946.7,310319.01,284239.34,268367.81,324721.38,168986.78,166656.71,271090.2,201387.56,239768.79,223082.79,427483.98,245288.91,285440.95,287169.0,240347.64,223956.55,219199.09,223331.64,229500.22,283683.69,221520.19,226730.22,368230.34,240993.19,200592.35,291195.85,247111.31,187713.8,323641.54,300178.09,193851.51,293669.18,241247.33,252317.32,305808.82,172492.41,250106.73,219661.62,211608.5,265656.44,303365.45,364102.55,234881.06,198896.78,289139.03,308969.89,342776.53,182913.81,315785.65,503358.56,292353.44,340141.72,201559.02,204079.05,233296.72,340852.38,183524.49,375513.49,234172.05,266950.72,326228.4,232182.15,271386.08,368860.43,220365.98,233082.59,207716.54,189979.19,249624.01,180160.11,337083.03,262077.93,223542.23,264317.48,212136.14,230945.49,196647.83,365243.71,245850.84,322776.16,332616.25,218593.84,264397.46,225776.94,256166.12,245901.27,207934.03,377586.97,268950.9299852871,savings
64,0,2053086.51831,1800955.79,1849481.58,1988107.44,2081538.23,2227142.12,2115704.86,2013223.69,1985962.67,1863085.27,2136015.54,1936582.15,1657625.0,1972441.52,1837582.88,1816156.34,2270947.29,1844231.9,2042591.82,1900033.08,2062905.31,2021487.59,1830011.43,2182829.43,2026215.42,1910669.1,2052006.87,2026643.78,2147441.11,2143076.75,2017945.02,2164893.91,1975854.94,2486337.76,1918731.7,2066685.65,2123690.42,1746615.85,2018424.69,1829519.14,1948883.69,2062909.05,2162602.57,1742513.39,2091313.67,1899315.75,2162411.59,1868432.05,2059564.53,1763110.21,1999648.0,2271075.93,2159242.66,1851367.66,2005526.26,2012027.92,2148449.97,2098644.21,1986802.71,2046737.01,1896024.25,1864343.31,2213081.16,2033736.61,2006662.63,1616018.67,2038404.31,2014833.43,2077742.43,2044046.58,2088589.28,2005001.01,2026175.73,1830575.75,2313661.74,1717033.45,2250593.52,2077871.9,2154670.39,1710718.71,1850820.97,1857300.1,1997867.27,1954301.55,1847702.51,1844123.46,2029894.08,2045650.68,2164307.25,1866940.01,2058933.23,1866218.33,2002349.24,1913795.73,2063867.62,2126627.21,2043502.22,1925934.18,1805965.2,1992291.95,1954944.89,1996813.692359505,retirement
64,0,2316007.4268239997,2046759.92,2215195.0300000003,2190374.1,2540060.96,2620718.08,2423266.8,2263309.96,2240926.16,2249963.63,2300143.22,2299097.4299999997,2042571.7,2282760.5300000003,2121822.2199999997,2084524.1500000001,2595668.67,2013218.68,2209248.5300000003,2171123.2800000003,2264292.87,2261256.38,2053094.22,2610313.41,2271504.33,2196110.0500000003,2339175.87,2266991.42,2371397.6599999997,2362275.84,2241276.66,2394394.1300000004,2259538.63,2707857.9499999997,2145461.92,2434915.9899999998,2364683.61,1947208.2000000002,2309620.54,2076630.45,2136597.4899999998,2386550.59,2462780.6599999997,1936364.9,2384982.85,2140563.08,2414728.9099999997,2174240.87,2232056.94,2013216.94,2219309.62,2482684.43,2424899.1,2154733.11,2369628.81,2246908.98,2347346.75,2387783.24,2295772.6,2389513.54,2078938.06,2180128.96,2716439.72,2326090.0500000003,2346804.3499999996,1817577.69,2242483.36,2248130.15,2418594.81,2227571.0700000003,2464102.77,2239173.06,2293126.45,2156804.15,2545843.89,1988419.53,2619453.95,2298237.88,2387752.98,1918435.25,2040800.16,2106924.1100000003,2178027.38,2291384.58,2109780.44,2067665.69,2294211.56,2257786.82,2395252.74,2063587.84,2424176.94,2112069.17,2325125.4,2246411.98,2282461.46,2391024.67,2269279.16,2182100.3,2051866.47,2200225.98,2332531.86,2265764.622344792,total
65,0,230058.371421,209966.95,343018.52,160988.09,428700.25,366122.15,273459.64,214946.1,225231.57,355637.64,126113.07,334887.69,353389.92,280889.65,254848.23,245647.5,294377.89,134187.32,132675.96,236239.13,167778.53,203735.17,187179.16,400768.21,209665.4,256420.25,254281.63,217204.27,193179.55,187092.59,192062.8,193203.4,250635.09,189748.02,190177.34,337926.23,204992.56,165926.22,264987.17,218533.29,155931.85,293533.77,267966.6,153748.12,266364.26,206399.51,221394.37,275079.96,142849.05,216421.92,191507.42,176860.08,234956.48,270158.18,344244.04,202054.1,166450.02,257035.5,281337.16,312583.39,148923.69,285069.22,486870.0,258848.38,311245.82,166904.25,173990.1,194438.16,311215.28,147649.7,346331.36,200464.49,227442.14,296707.59,198555.04,238893.65,336786.8,187653.05,192099.04,181883.56,159429.89,220090.32,145432.1,313924.16,233281.77,192076.01,227341.29,173317.63,199451.39,162482.53,333821.58,210829.74,293673.94,301682.12,189898.56,228576.41,189380.09,223104.76,210430.76,169217.07,347737.88,237038.7091229802,savings
65,0,2099156.14029,1812004.12,1892954.72,2037047.81,2126815.61,2269947.94,2221187.05,2051882.32,2046054.63,1890284.71,2169319.61,1984596.59,1671122.66,2016827.64,1884997.66,1858219.41,2320471.06,1888389.1,2066937.6,1930316.5,2076956.95,2012020.04,1863601.66,2239805.48,2087751.33,1999687.66,2109620.38,2100223.18,2166068.7,2209097.58,2024875.32,2246434.68,1983943.62,2602195.44,1967927.28,2148037.94,2210961.24,1783171.87,2032034.88,1886582.03,2015203.14,2127844.55,2142644.17,1797136.52,2141791.28,1939909.71,2260419.91,1897369.12,2044167.43,1758426.44,2083059.54,2320958.88,2280477.75,1925279.87,2057278.2,2071006.76,2221107.8,2112390.8,2031290.25,2149789.94,1931716.74,1914442.38,2263648.55,2145609.01,2098849.34,1585708.6,2052647.32,2079889.28,2104473.1,2053403.08,2095967.88,2058432.67,2087519.43,1831667.64,2345604.52,1703939.08,2318930.14,2098876.0,2217233.94,1765383.14,1884399.03,1925358.18,1980519.65,2042327.01,1893773.52,1873351.5,2087592.78,2096675.66,2270456.21,1912963.71,2077576.78,1906010.92,2046197.01,1958348.07,2083855.38,2188527.57,2080692.36,1887966.54,1845634.89,2062649.6,1963359.5,2041477.8208939598,retirement
65,0,2329214.511711,2021971.07,2235973.24,2198035.9,2555515.86,2636070.09,2494646.69,2266828.42,2271286.1999999997,2245922.35,2295432.6799999997,2319484.2800000003,2024512.5799999998,2297717.29,2139845.89,2103866.91,2614848.95,2022576.4200000002,2199613.56,2166555.63,2244735.48,2215755.21,2050780.8199999998,2640573.69,2297416.73,2256107.91,2363902.01,2317427.45,2359248.25,2396190.17,2216938.12,2439638.08,2234578.71,2791943.46,2158104.62,2485964.17,2415953.8000000003,1949098.09,2297022.05,2105115.32,2171134.9899999998,2421378.32,2410610.77,1950884.6400000001,2408155.54,2146309.2199999997,2481814.2800000003,2172449.08,2187016.48,1974848.3599999999,2274566.96,2497818.96,2515434.23,2195438.0500000003,2401522.2399999998,2273060.86,2387557.82,2369426.3,2312627.41,2462373.33,2080640.43,2199511.5999999996,2750518.55,2404457.3899999997,2410095.1599999997,1752612.85,2226637.42,2274327.44,2415688.38,2201052.7800000003,2442299.2399999998,2258897.16,2314961.57,2128375.23,2544159.56,1942832.73,2655716.94,2286529.05,2409332.98,1947266.7,2043828.92,2145448.5,2125951.75,2356251.17,2127055.29,2065427.51,2314934.07,2269993.29,2469907.6,2075446.24,2411398.36,2116840.66,2339870.95,2260030.19,2273753.94,2417103.98,2270072.45,2111071.3,2056065.65,2231866.67,2311097.38,2278516.53001694,total
66,0,196019.49149,174602.84,311570.8,127534.21,403335.21,335975.89,240272.59,184714.49,194161.19,324902.36,98378.73,310330.59,327465.51,255186.45,224479.89,213601.26,267678.0,101595.69,102377.69,206629.02,137115.84,170567.11,148771.44,368585.06,173919.57,221717.85,215231.37,186791.68,155892.38,151635.62,154201.87,159120.81,213348.15,156004.08,154524.2,307796.4,166045.15,127787.32,234432.13,181317.12,117225.61,260847.25,235265.65,115425.4,232908.47,167890.18,191150.48,244310.56,106151.5,181433.1,158467.94,138748.83,208093.49,239956.36,318010.9,166952.55,130775.05,219194.81,248250.84,278368.91,117433.43,252637.66,474396.93,222269.37,274044.51,130087.5,132154.63,161196.02,278239.02,112508.61,320434.15,159162.72,186580.99,261975.45,161166.05,206525.35,306671.35,151038.92,153064.47,146629.5,127400.69,189999.31,109441.47,282535.11,196588.84,159778.36,195352.87,138085.02,164377.2,128123.35,303374.96,175485.05,259360.07,274929.59,154001.04,191053.22,150604.79,187594.38,172539.27,134840.25,322438.86,203674.90357910888,savings
66,0,2146207.62955,1821858.29,1870203.3,2075752.35,2146554.86,2388488.08,2261597.48,2068453.76,2141127.86,1939426.32,2196382.23,2053974.62,1725244.72,2081989.18,1975502.48,1821179.06,2369622.08,1881545.75,2121706.81,1977191.48,2122397.3,2056192.9,1928632.31,2412909.02,2161793.05,2065444.13,2130918.39,2102009.81,2246851.95,2269190.01,2105151.51,2372454.05,2019160.76,2680755.25,1983659.06,2189143.83,2255378.91,1779834.39,2037563.1,1904837.71,2037656.87,2116289.68,2223812.59,1779496.08,2201651.28,1981328.71,2279786.78,1965697.71,2111894.8,1787083.02,2155259.45,2367095.0,2256807.08,1956957.51,2109623.09,2116935.69,2204998.48,2137446.09,2051325.57,2181787.2,1980709.08,1932052.91,2322728.36,2155239.98,2130740.07,1576562.21,2062159.59,2133812.62,2151211.09,2040563.23,2186470.96,2033025.76,2160852.86,1859898.1,2423792.61,1724064.66,2300652.95,2177802.26,2222479.63,1769373.68,1941807.3,1941690.48,2017488.45,1982180.3,1935660.04,1903807.12,2096102.4,2190941.99,2371794.32,1937770.17,2107564.55,1910732.05,2087545.06,1991591.37,2075258.33,2248792.93,2099230.8,1858917.68,1894456.64,2089067.44,2003751.92,2078629.3307876238,retirement
66,0,2342227.12104,1996461.1300000001,2181774.1,2203286.56,2549890.07,2724463.97,2501870.07,2253168.25,2335289.05,2264328.68,2294760.96,2364305.21,2052710.23,2337175.63,2199982.37,2034780.32,2637300.08,1983141.44,2224084.5,2183820.5,2259513.1399999997,2226760.01,2077403.75,2781494.08,2335712.6199999996,2287161.98,2346149.7600000002,2288801.49,2402744.33,2420825.63,2259353.38,2531574.86,2232508.91,2836759.33,2138183.2600000002,2496940.23,2421424.06,1907621.71,2271995.23,2086154.83,2154882.48,2377136.93,2459078.2399999998,1894921.48,2434559.75,2149218.89,2470937.26,2210008.27,2218046.3,1968516.12,2313727.39,2505843.83,2464900.5700000003,2196913.87,2427633.9899999998,2283888.2399999998,2335773.53,2356640.9,2299576.41,2460156.1100000003,2098142.5100000002,2184690.57,2797125.29,2377509.35,2404784.58,1706649.71,2194314.22,2295008.64,2429450.11,2153071.84,2506905.11,2192188.48,2347433.8499999996,2121873.5500000003,2584958.6599999997,1930590.01,2607324.3000000003,2328841.1799999997,2375544.1,1916003.18,2069207.99,2131689.79,2126929.92,2264715.41,2132248.88,2063585.48,2291455.27,2329027.0100000002,2536171.52,2065893.52,2410939.51,2086217.1,2346905.13,2266520.96,2229259.37,2439846.1500000004,2249835.59,2046512.06,2066995.91,2223907.69,2326190.78,2282304.2343667326,total
67,0,160767.075526,137876.06,277545.38,104227.6,374373.12,298501.52,208900.83,152691.52,163838.79,296161.0,98698.53,276729.71,302316.47,225438.88,191402.02,178605.98,235951.68,102459.76,102940.55,174512.12,104143.51,136312.23,112484.05,336732.63,140164.1,186188.63,182733.21,150068.29,121537.9,115403.24,119813.38,125838.78,178151.55,122320.58,118290.07,271184.65,125347.92,104415.46,199393.65,146794.55,103241.63,227656.15,207437.88,102548.78,200247.86,133716.97,156955.4,215943.12,103182.22,137300.02,120261.38,103409.76,172570.58,204351.89,288207.32,134440.01,104894.05,183452.82,216455.91,246240.03,102541.1,216901.77,459343.63,185192.72,242278.39,102884.48,103557.54,127775.92,238691.73,103061.11,291838.2,124096.59,149716.91,235960.82,119879.12,173078.31,267913.5,110319.17,122711.06,104876.29,103838.71,152330.9,104188.15,252852.96,161127.86,123126.21,155463.15,106227.5,132265.84,103982.56,270245.1,142557.74,222024.65,241759.43,110507.31,153239.17,108337.84,150968.97,133427.69,103992.08,292992.24,172592.52649035648,savings
67,0,2194254.434826,1838410.9,1861470.45,2032983.21,2149172.0,2405863.6,2265480.05,2134968.98,2214060.95,1961333.58,2200977.27,2094117.05,1804999.37,2115350.63,1978229.0,1856182.41,2419643.48,1938547.09,2131794.12,1953367.28,2162624.79,2033941.32,1947307.95,2517458.04,2186351.08,2090911.18,2172034.58,2089208.05,2192223.36,2383910.38,2095022.05,2455236.67,2101136.21,2793599.68,1954084.99,2228088.51,2347558.19,1767356.05,2118436.23,1990942.9,2069342.89,2143699.14,2266733.68,1847897.3,2235999.98,2038862.14,2313174.88,2018199.82,2099963.96,1797964.43,2215716.94,2397710.05,2281535.85,1993478.82,2212422.33,2175403.54,2221449.27,2126387.1,2030483.79,2191582.35,2020528.21,1926803.24,2358487.55,2121381.5,2214449.51,1599053.11,2088413.89,2195306.27,2198226.16,2060057.49,2236650.3,2104855.82,2129469.55,1875250.31,2526108.18,1749438.0,2311660.3,2283366.08,2291605.43,1855127.8,1976672.11,1904970.52,2011901.97,2008817.81,1970345.09,1942794.5,2132770.38,2211171.83,2465503.8,1975610.42,2175891.73,1959669.54,2091942.28,2088475.95,2141241.87,2331654.86,2115924.61,1917312.26,1939946.85,2154992.13,2039816.17,2114458.531730951,retirement
67,0,2355021.510352,1976286.96,2139015.83,2137210.81,2523545.12,2704365.12,2474380.88,2287660.5,2377899.74,2257494.58,2299675.8,2370846.7600000002,2107315.84,2340789.51,2169631.02,2034788.39,2655595.16,2041006.85,2234734.67,2127879.4,2266768.3,2170253.5500000003,2059792.0,2854190.67,2326515.18,2277099.81,2354767.79,2239276.34,2313761.26,2499313.62,2214835.43,2581075.4499999997,2279287.76,2915920.2600000002,2072375.06,2499273.1599999997,2472906.11,1871771.51,2317829.88,2137737.4499999997,2172584.52,2371355.29,2474171.56,1950446.08,2436247.84,2172579.11,2470130.28,2234142.94,2203146.18,1935264.45,2335978.32,2501119.8099999996,2454106.43,2197830.71,2500629.65,2309843.55,2326343.32,2309839.92,2246939.7,2437822.38,2123069.31,2143705.01,2817831.1799999997,2306574.22,2456727.9,1701937.59,2191971.4299999997,2323082.19,2436917.89,2163118.6,2528488.5,2228952.4099999997,2279186.46,2111211.13,2645987.3000000003,1922516.31,2579573.8,2393685.25,2414316.49,1960004.09,2080510.82,2057301.42,2116090.12,2261670.77,2131472.95,2065920.71,2288233.53,2317399.33,2597769.6399999997,2079592.98,2446136.83,2102227.2800000003,2313966.93,2330235.38,2251749.18,2484894.03,2224262.4499999997,2068281.23,2073374.54,2258984.21,2332808.41,2287051.058221307,total
68,0,124262.795575,106786.1,244988.44,104331.46,343851.25,260879.03,177317.75,114023.06,126329.01,259649.74,98796.88,246256.95,272668.17,192027.88,153105.32,143198.77,199880.3,103331.18,103429.55,134367.72,104793.97,109311.52,105698.46,309490.15,106577.69,150225.7,142681.19,109178.73,108239.06,107728.4,104635.11,107250.74,142681.1,108954.35,103675.31,235829.13,107367.61,104911.47,165164.97,109128.14,103886.45,190330.88,173809.89,102959.31,168936.02,105324.88,127029.09,181310.24,103826.67,108965.15,105201.07,104211.13,140581.46,168011.7,260145.21,106779.0,105786.17,149588.0,183586.28,215064.78,102720.27,176649.54,442999.35,147490.87,201929.8,103064.25,104670.84,108600.21,210781.74,103241.21,259345.31,107978.02,113260.7,203465.09,106365.85,143155.04,235602.18,103973.63,107816.93,105374.48,104331.97,119614.29,105074.27,216545.18,124877.48,107100.89,117327.57,107528.58,107199.48,104164.24,237764.09,108106.25,187183.4,205850.87,107025.39,115773.73,105920.8,118528.6,107501.94,104173.77,259439.69,149681.73589678213,savings
68,0,2243309.76805,1848051.5,1912904.24,2056549.74,2178265.35,2433643.05,2310015.54,2190940.05,2238564.12,1941726.74,2183266.92,2156969.96,1819815.78,2135322.8,1962937.03,1841351.4,2463060.47,1969947.87,2180787.07,1956081.1,2163193.12,2095485.32,1940087.84,2628763.95,2229206.78,2129482.05,2228790.44,2153054.61,2185976.26,2429014.6,2084256.7,2425706.55,2174121.79,2812195.45,1982061.77,2211764.83,2370495.74,1789518.58,2197719.7,2092688.1,2084139.56,2114977.81,2289145.86,1832159.97,2302680.11,2053482.42,2336337.78,2088621.49,2127100.26,1774328.89,2142143.01,2395026.76,2329648.82,2009880.85,2290617.54,2142494.03,2207655.64,2191684.5,2015855.5,2179381.42,1989763.28,1922536.14,2451167.29,2123960.98,2263396.62,1552512.86,2040763.09,2220283.95,2191871.94,2022844.03,2276513.44,2171049.8,2198685.58,1962026.78,2570105.39,1794728.68,2334200.71,2301896.11,2274900.34,1810303.8,1971230.34,1869038.1,2001594.46,2055626.09,2033257.08,2010601.82,2183715.94,2142962.3,2616441.2,1939766.04,2227494.42,1957306.8,2139211.88,2186275.48,2211003.87,2385854.0,2054080.69,1928693.72,1993922.08,2152245.6,2092763.49,2137436.1693866346,retirement
68,0,2367572.563625,1954837.6,2157892.68,2160881.2,2522116.6,2694522.0799999996,2487333.29,2304963.11,2364893.13,2201376.48,2282063.8,2403226.91,2092483.95,2327350.6799999997,2116042.35,1984550.17,2662940.77,2073279.05,2284216.6199999996,2090448.82,2267987.0900000003,2204796.84,2045786.3,2938254.1,2335784.4699999997,2279707.75,2371471.63,2262233.34,2294215.32,2536743.0,2188891.81,2532957.29,2316802.89,2921149.8000000003,2085737.08,2447593.96,2477863.35,1894430.05,2362884.6700000004,2201816.24,2188026.0100000002,2305308.69,2462955.75,1935119.28,2471616.13,2158807.3,2463366.8699999996,2269931.73,2230926.9299999997,1883294.0399999998,2247344.0799999996,2499237.8899999997,2470230.28,2177892.5500000003,2550762.75,2249273.03,2313441.81,2341272.5,2199441.78,2394446.1999999997,2092483.55,2099185.6799999997,2894166.64,2271451.85,2465326.42,1655577.11,2145433.93,2328884.16,2402653.6799999997,2126085.24,2535858.75,2279027.82,2311946.2800000003,2165491.87,2676471.24,1937883.72,2569802.89,2405869.7399999998,2382717.27,1915678.28,2075562.31,1988652.3900000001,2106668.73,2272171.27,2158134.56,2117702.71,2301043.51,2250490.88,2723640.68,2043930.28,2465258.51,2065413.05,2326395.28,2392126.35,2318029.2600000002,2501627.73,2160001.4899999998,2047222.32,2101424.02,2256419.37,2352203.18,2287117.9052834166,total
69,0,109306.825572,107293.37,215313.45,104670.62,312895.37,224559.65,142367.71,109445.61,110956.19,226310.63,98895.32,211009.37,240479.99,160117.2,121325.14,109679.86,168792.17,104210.0,103688.0,108975.1,105370.1,110568.16,107310.31,277783.89,107163.64,112922.71,111861.71,111007.82,109077.84,108725.43,105525.03,107599.39,111232.48,110943.08,104167.8,201889.72,107635.91,105331.47,130044.65,109891.41,104457.6,152561.62,138668.55,103448.4,135987.33,106299.65,107058.73,147630.64,104475.14,109809.57,105936.88,105097.44,110783.14,128467.08,226372.24,107286.23,106923.43,111840.05,148303.47,174708.58,102822.63,143373.88,420261.64,109694.38,164960.68,103166.96,105952.88,109034.97,177285.17,103344.08,223631.95,110110.43,110658.35,173950.8,106551.7,109647.74,203119.11,104155.3,108409.69,105875.04,105061.7,109255.78,105888.52,180864.66,110384.95,108092.11,108178.52,108926.54,108915.11,104424.54,200781.8,109106.78,152367.52,167964.55,108496.75,109915.87,106265.13,106717.62,107932.31,104355.81,218077.93,134855.8591640792,savings
69,0,2270322.977677,1880836.14,1966201.69,2023124.46,2191760.14,2513289.0,2357670.58,2170172.86,2293784.75,1989036.43,2230538.59,2176645.75,1868178.91,2154569.19,1969093.63,1872582.79,2503711.02,1988426.88,2190493.83,1970873.48,2121117.6,2070474.54,1914008.61,2638300.92,2239387.56,2164118.67,2245908.07,2163342.85,2141971.07,2520906.9,2104774.17,2460095.72,2236860.99,2778296.66,1972818.84,2223297.15,2352948.97,1752267.21,2298311.68,2108207.18,2100649.41,2099305.07,2328222.68,1771561.06,2359562.07,2090715.48,2329292.3,2124862.5,2166372.16,1731789.3,2111837.42,2412556.99,2413590.36,2014741.64,2324506.65,2190154.57,2238085.5,2286797.14,2056147.71,2216728.18,1980244.88,1976099.04,2561530.45,2125606.11,2328249.61,1541461.06,1991490.6,2272872.18,2262786.02,2017471.74,2290440.15,2151770.89,2240454.13,2056190.41,2587347.03,1838535.14,2371958.2,2311042.14,2316065.37,1823839.3,1961138.59,1873413.02,2014199.0,2095603.37,2079487.1,1975147.89,2152653.12,2205688.29,2630775.15,1934416.6,2292641.71,1992232.77,2096746.23,2207449.17,2233125.93,2399666.8,2086088.86,1985113.05,1991278.05,2182662.74,2133764.0,2158662.896412644,retirement
69,0,2379629.803249,1988129.5099999998,2181515.14,2127795.08,2504655.5100000002,2737848.65,2500038.29,2279618.4699999997,2404740.94,2215347.06,2329433.9099999997,2387655.12,2108658.9,2314686.39,2090418.7699999998,1982262.6500000001,2672503.19,2092636.88,2294181.83,2079848.58,2226487.7,2181042.7,2021318.9200000002,2916084.81,2346551.2,2277041.38,2357769.78,2274350.67,2251048.9099999997,2629632.33,2210299.1999999997,2567695.1100000003,2348093.47,2889239.74,2076986.6400000001,2425186.87,2460584.8800000004,1857598.68,2428356.33,2218098.5900000003,2205107.0100000002,2251866.69,2466891.23,1875009.46,2495549.4,2197015.13,2436351.03,2272493.14,2270847.3000000003,1841598.87,2217774.3,2517654.43,2524373.5,2143208.7199999997,2550878.8899999997,2297440.8,2345008.93,2398637.19,2204451.18,2391436.7600000002,2083067.5099999998,2119472.92,2981792.0900000003,2235300.4899999998,2493210.29,1644628.02,2097443.48,2381907.1500000004,2440071.19,2120815.82,2514072.1,2261881.3200000003,2351112.48,2230141.21,2693898.73,1948182.88,2575077.31,2415197.44,2424475.06,1929714.34,2066200.29,1982668.8,2120087.52,2276468.0300000003,2189872.0500000003,2083240.0,2260831.64,2314614.83,2739690.26,2038841.1400000001,2493423.51,2101339.55,2249113.75,2375413.7199999997,2341622.68,2509582.67,2192353.99,2091830.67,2099210.36,2287018.5500000003,2351841.93,2293518.7555767233,total
70,0,110400.505229,108043.82,184019.89,105010.89,282480.36,187818.12,113344.92,110622.21,112981.46,190298.46,99068.12,178563.58,206354.77,119276.09,113017.1,112175.27,129109.61,105174.46,104180.55,109492.76,106186.65,111756.81,109108.11,241622.12,107832.95,114136.71,112560.38,112867.56,110250.49,109485.89,106184.12,107787.4,112010.47,112801.73,104662.62,165947.66,107985.82,105989.35,112131.51,110495.57,104953.8,115041.95,114234.96,104017.14,115160.7,107363.25,108129.91,114859.56,105127.67,110990.07,106757.82,105832.52,111557.99,114303.07,188663.22,107876.06,108313.52,112706.73,115229.29,139130.93,102925.09,115465.81,393990.07,110050.98,126416.92,103502.33,107330.35,109225.47,141610.04,103524.66,195728.7,112284.95,111515.87,127220.35,106737.9,111894.87,164113.38,104337.31,109086.8,106298.9,105955.25,110019.95,106868.52,146953.0,111736.96,109092.5,108530.19,110424.05,110739.8,104607.01,167572.15,110116.56,122081.91,133831.48,109988.35,110602.38,106530.67,107785.4,108283.17,104538.15,185431.09,125034.02292305941,savings
70,0,2281083.226031,1870683.6,1992181.93,1982417.15,2205905.87,2544069.22,2421698.17,2129264.57,2256411.26,1977903.99,2269189.56,2237839.52,1952125.99,2219061.11,1947751.7,1859014.34,2529892.46,1979971.06,2238171.59,1904796.92,2133086.52,2091364.68,1898926.32,2652297.87,2219367.52,2159359.31,2237353.59,2182408.64,2137749.37,2558765.34,2139223.54,2549951.78,2234241.47,2838659.71,1976409.62,2260401.01,2293583.15,1786501.67,2371247.1,2052078.04,2114056.62,2113612.73,2401271.43,1735778.03,2371093.06,2025661.17,2310253.87,2148335.66,2147317.3,1764394.05,2129587.79,2385186.55,2364473.92,2049990.55,2404384.45,2222278.79,2236013.56,2277207.26,2123662.63,2268293.3,1969892.07,1930098.39,2544973.46,2104570.1,2345107.74,1512047.26,1974069.4,2296545.08,2300112.58,2031567.55,2381849.51,2209665.06,2218279.55,2145369.24,2583011.22,1821513.98,2409564.29,2329420.72,2361296.21,1820434.59,2005540.29,1858887.22,2067427.54,2158686.63,2122571.41,1948685.71,2135098.68,2204344.3,2768726.11,1931910.93,2314050.18,2008840.15,2121002.46,2305612.95,2237932.3,2411608.54,2151123.83,2029694.57,1927178.77,2214504.0,2245510.32,2174490.961346843,retirement
